category,filename,LL_Mean,LL_Std_Dev,LL_Variance,LL_Energy,LL_Entropy,LL_Contrast,LL_Homogeneity,LH_Mean,LH_Std_Dev,LH_Variance,LH_Energy,LH_Entropy,LH_Contrast,LH_Homogeneity,HL_Mean,HL_Std_Dev,HL_Variance,HL_Energy,HL_Entropy,HL_Contrast,HL_Homogeneity,HH_Mean,HH_Std_Dev,HH_Variance,HH_Energy,HH_Entropy,HH_Contrast,HH_Homogeneity,LL_LH_Correlation,LL_HL_Correlation,LL_HH_Correlation,LH_HL_Correlation,LH_HH_Correlation,HL_HH_Correlation
linen,44-scale_6_im_1_grey.png,1.20614277,0.098720373,0.009745712,23994.7955,8.443390652,0.098720373,0.99034835,-3.25E-19,0.138779022,0.019259617,315.5495656,10.69060513,0.138779022,0.981104307,-3.39E-21,0.098474774,0.009697281,158.8802537,9.344784264,0.098474774,0.990395853,7.24E-20,0.06248762,0.003904703,63.97464821,10.41175434,0.06248762,0.996110485,2.47E-17,-2.44E-18,0.075375912,-0.034023934,6.90E-21,-7.43E-18
linen,44-scale_6_im_2_grey.png,1.08781116,0.097786724,0.009562243,19544.39762,8.476866513,0.097786724,0.990528327,-1.36E-19,0.100788723,0.010158367,166.434679,10.50219044,0.100788723,0.989943788,4.74E-20,0.124071347,0.015393699,252.2103652,9.936509151,0.124071347,0.984839674,3.81E-20,0.067886564,0.004608586,75.50706651,10.40085434,0.067886564,0.995412556,1.48E-17,3.78E-18,-0.092197725,0.048944116,-3.77E-19,3.62E-18
linen,44-scale_6_im_3_grey.png,1.068451765,0.142299427,0.020249127,19035.55874,9.059332742,0.142299427,0.980152762,-1.08E-19,0.199163222,0.039665989,649.8875663,10.99365599,0.199163222,0.961847373,-1.42E-19,0.116389536,0.013546524,221.9462514,9.936384845,0.116389536,0.986634532,-3.64E-20,0.093630554,0.008766681,143.6332949,10.89666727,0.093630554,0.991309506,-1.66E-17,2.49E-18,0.147264184,-0.08464373,-2.59E-19,4.20E-18
linen,44-scale_6_im_4_grey.png,1.243073108,0.101582884,0.010319082,25486.12849,8.507706171,0.101582884,0.989786314,2.17E-19,0.125947929,0.015862881,259.8974394,10.74705763,0.125947929,0.984384821,1.02E-20,0.104525545,0.01092559,179.0048597,9.386558349,0.104525545,0.989192489,5.76E-20,0.076455274,0.005845409,95.77118032,10.58369773,0.076455274,0.994188561,-1.19E-18,5.77E-18,0.182718581,-0.107794656,6.92E-19,-6.15E-18
linen,44-scale_6_im_5_grey.png,1.140214269,0.117584669,0.013826154,21527.17901,8.75289888,0.117584669,0.986362401,-2.71E-20,0.076589994,0.005866027,96.10898885,10.39487338,0.076589994,0.994168182,4.07E-20,0.147180725,0.021662166,354.9129258,10.20005766,0.147180725,0.978797134,-9.47E-20,0.08950084,0.0080104,131.2423991,10.50795734,0.08950084,0.992053256,-6.58E-18,-5.09E-18,0.136396318,-0.127337843,-9.45E-21,1.16E-17
linen,44-scale_6_im_6_grey.png,1.081756472,0.139770474,0.019535785,19492.58302,9.027942811,0.139770474,0.980838549,-2.17E-19,0.181427013,0.032915761,539.2918262,10.96597743,0.181427013,0.96813316,1.36E-20,0.118524769,0.014048121,230.1644137,9.950979306,0.118524769,0.986146495,1.76E-20,0.096302289,0.009274131,151.9473587,10.81781012,0.096302289,0.990811088,5.68E-18,-7.25E-19,0.257632693,-0.16126568,-2.86E-19,2.37E-18
linen,44-scale_6_im_7_grey.png,1.115731752,0.105982461,0.011232282,20579.7724,8.581266503,0.105982461,0.988892481,-1.36E-19,0.102081191,0.01042057,170.7306113,10.51340515,0.102081191,0.989686899,-4.07E-20,0.115765299,0.013401604,219.5718877,9.828932773,0.115765299,0.986775623,-4.74E-20,0.079256654,0.006281617,102.9180161,10.43867889,0.079256654,0.993757595,-7.36E-18,1.46E-17,-0.183485967,0.130421281,6.40E-19,5.17E-18
linen,44-scale_6_im_8_grey.png,1.17290805,0.087146748,0.007594556,22664.1158,8.231725184,0.087146748,0.992462687,9.49E-20,0.121339087,0.014723174,241.2244829,10.55212801,0.121339087,0.985490453,-6.78E-20,0.102040927,0.010412351,170.5959554,9.415258887,0.102040927,0.989694949,-1.48E-20,0.062845053,0.003949501,64.70861976,10.31616455,0.062845053,0.996066036,-1.01E-17,2.56E-18,-0.216185277,0.095625403,7.36E-20,5.35E-18
linen,44-scale_6_im_9_grey.png,1.085877183,0.132406759,0.01753155,19606.09065,8.942750312,0.132406759,0.98277051,-1.63E-19,0.178964082,0.032028143,524.7490888,10.92284648,0.178964082,0.968965824,-6.78E-21,0.116526194,0.013578354,222.4677509,9.887684992,0.116526194,0.986603548,-9.57E-20,0.091946013,0.008454069,138.5114725,10.84012203,0.091946013,0.991616803,5.86E-18,-1.27E-18,-0.136317249,0.079580092,2.40E-19,1.34E-17
linen,44-scale_7_im_1_grey.png,1.249005725,0.077003004,0.005929463,25656.43902,8.061798316,0.077003004,0.994105489,-1.90E-19,0.112874277,0.012740602,208.74203,10.61619863,0.112874277,0.987419678,0,0.072905405,0.005315198,87.08420607,8.686039789,0.072905405,0.994712904,-3.09E-20,0.06301829,0.003971305,65.06585928,10.33555824,0.06301829,0.996044404,1.83E-17,-5.07E-18,0.12335608,-0.072741145,1.68E-19,-5.99E-18
linen,44-scale_7_im_2_grey.png,1.191842831,0.08479935,0.00719093,23391.11343,8.203166611,0.08479935,0.992860411,-1.08E-19,0.092058385,0.008474746,138.8502422,10.32855083,0.092058385,0.991596472,2.37E-20,0.093328375,0.008710186,142.7076817,9.208548441,0.093328375,0.991365027,5.34E-20,0.063198419,0.00399404,65.43835448,10.16190348,0.063198419,0.996021849,9.11E-18,-1.80E-18,0.019604475,-0.012228605,2.41E-19,-6.75E-18
linen,44-scale_7_im_3_grey.png,1.125029201,0.119313559,0.014235725,20970.31461,8.732841148,0.119313559,0.985964086,1.08E-19,0.15829313,0.025056715,410.5292195,10.8971524,0.15829313,0.975555777,0,0.089251916,0.007965905,130.5133795,9.434815571,0.089251916,0.99209705,6.73E-20,0.088884424,0.007900441,129.4408228,10.72656133,0.088884424,0.992161487,-3.09E-18,6.61E-19,0.163090041,-0.122423077,1.55E-18,3.42E-18
linen,44-scale_7_im_4_grey.png,1.185302734,0.07826375,0.006125215,23118.93462,8.080158727,0.07826375,0.993912075,1.90E-19,0.091901176,0.008445826,138.3764168,10.46674472,0.091901176,0.991624908,5.42E-20,0.088558555,0.007842618,128.4934487,9.120749213,0.088558555,0.99221841,-6.18E-20,0.084755514,0.007183497,117.6944175,10.4487921,0.084755514,0.992867737,-2.12E-18,9.24E-19,0.128300466,-0.104569554,-2.39E-19,1.33E-17
linen,44-scale_7_im_5_grey.png,0.959683287,0.104954248,0.011015394,15270.00934,8.733199287,0.104954248,0.989104623,-5.42E-20,0.058549986,0.003428101,56.16600538,10.2675829,0.058549986,0.996583611,-1.41E-19,0.127912739,0.016361669,268.0695809,10.07378461,0.127912739,0.983901726,1.41E-19,0.098751014,0.009751763,159.7728797,10.51495826,0.098751014,0.990342416,-8.82E-18,2.35E-18,0.098463519,-0.136262495,7.99E-19,-8.89E-18
linen,44-scale_7_im_6_grey.png,1.109624885,0.117141553,0.013722143,20397.90844,8.741614405,0.117141553,0.986463605,-2.17E-19,0.14826137,0.021981434,360.1438139,10.90972693,0.14826137,0.978491357,-2.74E-19,0.106450788,0.01133177,185.6597232,9.748760273,0.106450788,0.9887952,5.84E-20,0.111537082,0.012440521,203.8254902,10.8356233,0.111537082,0.987712344,-1.40E-17,5.51E-18,0.188833265,-0.156326234,-2.79E-21,1.53E-17
linen,44-scale_7_im_7_grey.png,1.252324123,0.085506629,0.007311384,25815.07429,8.22385636,0.085506629,0.992741685,2.71E-20,0.087503489,0.007656861,125.4500038,10.46756743,0.087503489,0.992401321,-1.69E-20,0.091462795,0.008365443,137.0594156,9.067723156,0.091462795,0.991703957,6.99E-20,0.0816683,0.006669711,109.2765475,10.47044558,0.0816683,0.993374479,1.97E-17,2.45E-18,-0.067855776,0.059206622,-2.26E-19,-8.32E-18
linen,44-scale_7_im_8_grey.png,1.334479358,0.073148721,0.005350735,29264.86967,8.057410119,0.073148721,0.994677743,6.10E-20,0.112378545,0.012628937,206.9125106,10.71796287,0.112378545,0.987528564,2.03E-20,0.079888861,0.00638223,104.5664591,8.924066032,0.079888861,0.993658244,5.51E-20,0.063823939,0.004073495,66.7401461,10.43783501,0.063823939,0.995943031,-6.75E-18,2.35E-17,-0.12103136,0.062938823,-5.06E-19,7.31E-18
linen,44-scale_7_im_9_grey.png,1.124400659,0.108030796,0.011670653,20905.12374,8.596569106,0.108030796,0.98846398,1.08E-19,0.142364551,0.020267665,332.0654287,10.73297399,0.142364551,0.980134953,-4.07E-20,0.087348692,0.007629794,125.0065436,9.392360077,0.087348692,0.992427979,5.17E-20,0.083036974,0.006895139,112.9699577,10.59681809,0.083036974,0.993152078,2.12E-18,4.31E-18,-0.031503089,0.022725527,-1.34E-19,2.80E-18
linen,44-scale_8_im_1_grey.png,1.277364813,0.077377689,0.005987307,26831.22766,8.091941456,0.077377689,0.994048328,-2.71E-20,0.094868048,0.008999947,147.455125,10.5329548,0.094868048,0.99108033,0,0.060961636,0.003716321,60.88820454,8.448830651,0.060961636,0.996297439,7.20E-20,0.070757445,0.005006616,82.02839677,10.3562876,0.070757445,0.995018325,1.78E-17,2.67E-18,0.12377195,-0.117174619,-7.96E-19,7.76E-18
linen,44-scale_8_im_2_grey.png,1.22624033,0.085263621,0.007269885,24755.16285,8.200775155,0.085263621,0.992782585,5.42E-20,0.072626231,0.00527457,86.41854671,10.2296138,0.072626231,0.994753106,1.25E-19,0.08035711,0.006457265,105.7958324,8.936506831,0.08035711,0.993584164,-1.86E-19,0.070341322,0.004947902,81.06642061,10.21602579,0.070341322,0.99507646,5.22E-18,6.67E-20,0.057013306,-0.058591242,-7.90E-19,5.54E-18
linen,44-scale_8_im_3_grey.png,1.194259823,0.111843083,0.012508875,23572.73232,8.587421393,0.111843083,0.987645664,3.79E-19,0.13318045,0.017737032,290.6035371,10.84464795,0.13318045,0.982572087,1.66E-19,0.074732894,0.005585005,91.50472895,8.949727181,0.074732894,0.994446014,1.63E-19,0.094226963,0.008878721,145.4689581,10.67486338,0.094226963,0.991199417,3.87E-18,3.21E-18,0.13520842,-0.143164647,-3.11E-19,-9.38E-18
linen,44-scale_8_im_4_grey.png,1.314977788,0.087715805,0.007694062,28456.72481,8.273637565,0.087715805,0.992364684,-4.88E-19,0.085502618,0.007310698,119.7784698,10.58499662,0.085502618,0.992742361,0,0.071686312,0.005138927,84.19618608,8.735136014,0.071686312,0.994887346,1.22E-19,0.089772871,0.008059168,132.0414148,10.59849603,0.089772871,0.992005263,-3.55E-17,8.27E-18,0.073330013,-0.094208281,1.59E-19,-5.40E-18
linen,44-scale_8_im_5_grey.png,1.104393095,0.100073476,0.010014701,20147.38529,8.498724948,0.100073476,0.990084599,9.49E-20,0.050956999,0.002596616,42.54295271,10.0490556,0.050956999,0.997410109,1.69E-20,0.105057571,0.011037093,180.8317339,9.708005481,0.105057571,0.989083394,-2.73E-20,0.105534384,0.011137506,182.4769012,10.40185264,0.105534384,0.988985172,-1.66E-17,8.05E-19,0.054506909,-0.10753091,-4.72E-19,4.20E-18
linen,44-scale_8_im_6_grey.png,1.159007832,0.105052171,0.011035959,22189.42648,8.503314788,0.105052171,0.989084504,-1.36E-19,0.114985209,0.013221598,216.6226682,10.74831928,0.114985209,0.986950931,-1.69E-20,0.08105715,0.006570262,107.6471665,9.132461886,0.08105715,0.993472625,-1.26E-19,0.104920951,0.011008406,180.3617224,10.66798288,0.104920951,0.98911146,3.37E-18,-1.69E-18,0.075086722,-0.088796752,-3.22E-19,-5.58E-18
linen,44-scale_8_im_7_grey.png,1.329955097,0.080827599,0.006533101,29086.73903,8.19509892,0.080827599,0.993509304,2.17E-19,0.075021013,0.005628152,92.21164937,10.46709365,0.075021013,0.994403346,6.78E-21,0.072756511,0.00529351,86.72886582,8.772741721,0.072756511,0.994734364,-6.14E-20,0.084374886,0.007119121,116.6396847,10.54275464,0.084374886,0.992931202,-1.37E-17,3.52E-18,0.034725627,-0.043387856,9.92E-19,7.04E-18
linen,44-scale_8_im_8_grey.png,1.278293984,0.060025892,0.003603108,26831.07109,7.724500939,0.060025892,0.996409828,7.45E-20,0.082229413,0.006761676,110.7833064,10.354952,0.082229413,0.993283737,3.39E-21,0.059931361,0.003591768,58.84752787,8.420455388,0.059931361,0.996421087,-5.80E-20,0.061100623,0.003733286,61.16615917,10.18149475,0.061100623,0.9962806,-1.99E-17,9.08E-20,0.048320607,-0.035961294,5.83E-20,1.06E-17
linen,44-scale_8_im_9_grey.png,1.166059187,0.099471275,0.009894535,22439.33902,8.418462677,0.099471275,0.990202408,-1.76E-19,0.112012144,0.01254672,205.5654671,10.60154947,0.112012144,0.987608749,2.71E-20,0.070215218,0.004930177,80.77601692,8.881728865,0.070215218,0.995094011,2.63E-20,0.078628624,0.006182461,101.2934333,10.4526408,0.078628624,0.993855527,-7.30E-18,-1.05E-18,0.055261681,-0.054954859,-6.84E-19,7.98E-18
linen,44-scale_9_im_1_grey.png,1.324739583,0.077255404,0.005968397,28850.64067,8.124577709,0.077255404,0.994067013,-1.36E-20,0.070033833,0.004904738,80.35922338,10.31324481,0.070033833,0.995119201,0,0.043996191,0.001935665,31.7139331,8.021085412,0.043996191,0.998068075,6.08E-20,0.064950211,0.00421853,69.11639369,10.22367442,0.064950211,0.995799191,-1.75E-17,-9.70E-18,0.046560328,-0.075823266,-5.29E-19,3.50E-17
linen,44-scale_9_im_2_grey.png,1.292311964,0.07347287,0.005398263,27450.87549,8.000696176,0.07347287,0.994630722,-1.90E-19,0.052524815,0.002758856,45.20109958,9.908183036,0.052524815,0.997248734,1.36E-20,0.055222609,0.003049537,49.96360631,8.299050383,0.055222609,0.996959735,-5.80E-20,0.0599167,0.003590011,58.81873895,9.96109269,0.0599167,0.996422831,1.45E-17,2.43E-18,0.032906325,-0.049942793,4.01E-19,-1.19E-17
linen,44-scale_9_im_3_grey.png,1.208031269,0.104846451,0.010992778,24089.92482,8.482781874,0.104846451,0.989126749,-1.08E-19,0.090029952,0.008105392,132.7987466,10.49134175,0.090029952,0.991959777,-6.78E-21,0.052122089,0.002716712,44.5106113,8.344267244,0.052122089,0.997290648,-8.05E-20,0.081240004,0.006599938,108.1333872,10.41456686,0.081240004,0.993443335,6.06E-18,1.11E-17,0.039904727,-0.072433452,6.44E-19,5.60E-18
linen,44-scale_9_im_4_grey.png,1.289084521,0.083422745,0.006959354,27339.95222,8.179985905,0.083422745,0.993088743,5.42E-20,0.057237862,0.003276173,53.67681661,10.0422903,0.057237862,0.996734525,0,0.04572999,0.002091232,34.2627451,8.057733123,0.04572999,0.997913132,1.86E-20,0.06509217,0.004236991,69.41885429,10.06033801,0.06509217,0.995780886,1.77E-18,9.78E-18,0.008145185,-0.016897781,-1.16E-19,4.81E-17
linen,44-scale_9_im_5_grey.png,1.097517904,0.110944575,0.012308699,19936.93999,8.633571987,0.110944575,0.987840963,-1.63E-19,0.043068386,0.001854886,30.39044983,9.746423207,0.043068386,0.998148548,1.08E-19,0.078111777,0.00610145,99.96615148,9.242215969,0.078111777,0.993935552,-1.29E-19,0.0833014,0.006939123,113.6905959,10.09102895,0.0833014,0.993108696,-7.80E-18,-3.40E-18,-0.002193384,0.006025567,-2.99E-20,-6.25E-18
linen,44-scale_9_im_6_grey.png,1.158136106,0.110516684,0.012213937,22175.63222,8.535514388,0.110516684,0.987933443,-1.63E-19,0.086712931,0.007519132,123.1934641,10.39077219,0.086712931,0.992536983,2.71E-20,0.057212225,0.003273239,53.62874279,8.594900293,0.057212225,0.99673744,-1.22E-19,0.082993394,0.006887904,112.851411,10.35665821,0.082993394,0.993159215,1.91E-17,-1.01E-17,-0.011322759,0.020933938,-6.90E-19,-3.03E-18
linen,44-scale_9_im_7_grey.png,1.335384593,0.077738956,0.006043345,29315.81513,8.118139742,0.077738956,0.993992957,-5.42E-20,0.057672946,0.003326169,54.49594771,10.08558156,0.057672946,0.996684858,0,0.043617478,0.001902484,31.17030373,8.004873433,0.043617478,0.998101128,-8.26E-20,0.06132263,0.003760465,61.61145713,10.12965605,0.06132263,0.996253623,-1.28E-17,-9.53E-18,0.043013049,-0.081513027,-2.99E-19,2.33E-17
linen,44-scale_9_im_8_grey.png,1.421223958,0.058780741,0.003455175,33150.28321,7.831257896,0.058780741,0.996556722,1.22E-19,0.067137659,0.004507465,73.85031142,10.34591746,0.067137659,0.995512761,0,0.044423539,0.001973451,32.33301807,8.202679834,0.044423539,0.998030436,-8.28E-20,0.053062377,0.002815616,46.1310496,10.23026286,0.053062377,0.99719229,-2.79E-17,-5.41E-18,0.070721933,-0.073959936,-8.13E-19,-3.32E-17
linen,44-scale_9_im_9_grey.png,1.170153091,0.102200268,0.010444895,22605.05641,8.436141146,0.102200268,0.989663073,1.63E-19,0.081355423,0.006618705,108.4408612,10.22523457,0.081355423,0.993424814,-1.02E-20,0.04859765,0.002361732,38.69460977,8.259536388,0.04859765,0.997643833,-3.26E-20,0.060670731,0.003680938,60.30848135,10.07890366,0.060670731,0.996332562,-1.98E-17,3.28E-18,0.03772162,-0.059158863,4.49E-19,5.75E-18
cotton,46-scale_1_im_1_grey.png,1.109089212,0.055219169,0.003049157,20203.56975,7.5493601,0.055219169,0.996960112,1.36E-20,0.014672814,0.000215291,3.52733564,7.325209793,0.014672814,0.999784755,0,0.0284896,0.000811657,13.298193,7.348293739,0.0284896,0.999189001,5.14E-21,0.006204252,3.85E-05,0.630665129,6.631229072,0.006204252,0.999961509,0,1.91E-18,0.015153887,-0.012419485,4.24E-19,1.72E-17
cotton,46-scale_1_im_2_grey.png,1.002573529,0.082491908,0.006804915,16579.92965,8.303816236,0.082491908,0.993241079,-2.71E-20,0.016271714,0.000264769,4.337970012,7.353146916,0.016271714,0.999735301,0,0.04947753,0.002448026,40.10845829,8.563989277,0.04947753,0.997557952,-6.04E-21,0.007850883,6.16E-05,1.009850058,6.830815245,0.007850883,0.999938367,3.63E-18,3.43E-18,0.0208741,-0.016791762,-1.01E-18,-4.91E-18
cotton,46-scale_1_im_3_grey.png,0.991278914,0.101099252,0.010221059,16266.9354,8.630564382,0.101099252,0.989882354,-2.85E-19,0.038574914,0.001488024,24.3797847,8.701847441,0.038574914,0.998514187,0,0.039465583,0.001557532,25.51860823,8.381678245,0.039465583,0.99844489,-3.18E-21,0.013260889,0.000175851,2.881145713,7.931305934,0.013260889,0.99982418,1.74E-18,-4.56E-18,-0.000514946,0.000453481,-2.20E-19,7.13E-18
cotton,46-scale_1_im_4_grey.png,0.963075885,0.076847476,0.005905534,15293.16465,8.309924344,0.076847476,0.994129136,1.08E-19,0.036531333,0.001334538,21.86507497,8.620868977,0.036531333,0.99866724,-2.03E-20,0.053284753,0.002839265,46.51851596,8.810711332,0.053284753,0.997168774,-1.42E-20,0.017465103,0.00030503,4.997608612,8.154568198,0.017465103,0.999695063,1.21E-17,-4.51E-18,-0.206753366,0.142555794,-1.33E-19,8.65E-18
cotton,46-scale_1_im_5_grey.png,0.845280427,0.123387797,0.015224548,11955.79061,8.972005309,0.123387797,0.985003763,2.03E-20,0.039848853,0.001587931,26.01666282,9.44238261,0.039848853,0.998414586,-1.10E-19,0.099468969,0.009894076,162.1045367,9.548182991,0.099468969,0.990202858,-7.41E-21,0.023521003,0.000553238,9.064244521,9.149932869,0.023521003,0.999447068,5.68E-18,1.93E-18,-0.075207136,0.055066016,-8.63E-19,4.98E-19
cotton,46-scale_1_im_6_grey.png,0.950649127,0.122225809,0.014939148,15051.53697,8.931272176,0.122225809,0.985280745,-5.42E-20,0.08889104,0.007901617,129.4600923,10.18354027,0.08889104,0.992160329,-1.69E-20,0.067374413,0.004539312,74.37207997,9.153300396,0.067374413,0.995481201,8.34E-20,0.044484339,0.001978856,32.42158401,9.909768708,0.044484339,0.998025052,2.49E-18,1.39E-18,-0.14689202,0.133356838,1.08E-18,-1.55E-18
cotton,46-scale_1_im_7_grey.png,1.086511949,0.063890761,0.004082029,19408.32655,7.80323839,0.063890761,0.995934566,4.07E-20,0.018812921,0.000353926,5.798723568,7.69558523,0.018812921,0.999646199,0,0.036951933,0.001365445,22.37145713,8.013570553,0.036951933,0.998636417,4.55E-21,0.007791265,6.07E-05,0.994571319,7.007457951,0.007791265,0.9999393,8.46E-18,-4.25E-18,0.170678571,-0.12221701,-2.03E-18,3.68E-18
cotton,46-scale_1_im_8_grey.png,1.004153742,0.051044297,0.00260552,16563.08133,7.664472187,0.051044297,0.997401251,-6.78E-21,0.01185256,0.000140483,2.301676278,6.878339023,0.01185256,0.999859537,0,0.033628689,0.001130889,18.52848135,8.141110788,0.033628689,0.998870389,-2.17E-20,0.006666226,4.44E-05,0.728081507,6.488791984,0.006666226,0.999955563,-5.78E-18,-2.07E-18,0.026678799,-0.022775685,-8.17E-19,2.64E-17
cotton,46-scale_1_im_9_grey.png,0.9814501,0.104672078,0.010956244,15961.30168,8.689276592,0.104672078,0.989162495,5.42E-20,0.038057791,0.001448395,23.73051134,8.700979581,0.038057791,0.998553699,6.78E-21,0.043431229,0.001886272,30.90467512,8.529964608,0.043431229,0.99811728,2.28E-20,0.014199087,0.000201614,3.303244906,8.034980128,0.014199087,0.999798427,-1.53E-17,-3.47E-18,0.06477724,-0.058246255,5.76E-19,1.20E-17
cotton,46-scale_2_im_1_grey.png,1.095190908,0.093618241,0.008764375,19795.2717,8.385534727,0.093618241,0.991311772,-2.71E-20,0.049768125,0.002476866,40.58097655,9.307084824,0.049768125,0.997529253,-2.03E-20,0.075838377,0.005751459,94.2319108,9.182610361,0.075838377,0.994281431,-3.05E-20,0.025484046,0.000649437,10.64036909,8.861832419,0.025484046,0.999350985,6.54E-18,-3.07E-18,-0.006871308,0.004343382,-1.98E-19,-1.11E-17
cotton,46-scale_2_im_2_grey.png,0.948334578,0.14470125,0.020938452,15077.81712,9.060269804,0.14470125,0.979490975,1.36E-20,0.043592691,0.001900323,31.13488658,9.645960972,0.043592691,0.998103282,-7.79E-20,0.128300857,0.01646111,269.6988235,9.902825088,0.128300857,0.98380547,-4.45E-21,0.031380357,0.000984727,16.13376394,9.46608034,0.031380357,0.999016242,4.97E-18,2.18E-18,0.021661749,-0.017586542,-7.07E-19,1.47E-18
cotton,46-scale_2_im_3_grey.png,1.039902152,0.165515344,0.027395329,18166.44511,9.271175362,0.165515344,0.973335163,2.71E-20,0.11065718,0.012245011,200.6222684,10.61496383,0.11065718,0.987903115,-3.39E-21,0.104898037,0.011003598,180.2829527,9.792413387,0.104898037,0.989116163,-8.47E-22,0.054172775,0.00293469,48.08195309,10.29973811,0.054172775,0.997073898,-4.62E-18,1.71E-18,-0.033714114,0.026042588,-2.87E-19,-1.79E-18
cotton,46-scale_2_im_4_grey.png,1.109714403,0.101746796,0.010352411,20345.95377,8.514510023,0.101746796,0.989753664,3.25E-19,0.068592811,0.004704974,77.08628989,9.822571088,0.068592811,0.995317059,-8.47E-20,0.098654206,0.009732652,159.459777,9.594615843,0.098654206,0.990361159,-3.49E-20,0.039636794,0.001571075,25.74049981,9.514893102,0.039636794,0.998431389,5.95E-18,1.92E-18,-0.150654469,0.089785679,-5.03E-19,-4.14E-18
cotton,46-scale_2_im_5_grey.png,0.922139725,0.159238776,0.025356988,14347.44685,9.269390273,0.159238776,0.975270088,2.71E-20,0.057487154,0.003304773,54.14539792,10.19655432,0.057487154,0.996706113,1.15E-19,0.167917102,0.028196153,461.9657747,10.29817683,0.167917102,0.972577068,6.90E-20,0.046087796,0.002124085,34.8010073,10.10413045,0.046087796,0.997880417,7.40E-19,-9.66E-19,-0.004723989,0.003591517,5.53E-20,-3.94E-18
