category,filename,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_Entropy,GLCM_Mean,GLCM_Std_Dev,GLCM_Variance,DWT_DWT_LL_Mean,DWT_DWT_LL_Std_Dev,DWT_DWT_LL_Variance,DWT_DWT_LL_Energy,DWT_DWT_LL_Entropy,DWT_DWT_LL_Contrast,DWT_DWT_LL_Homogeneity,DWT_DWT_LH_Mean,DWT_DWT_LH_Std_Dev,DWT_DWT_LH_Variance,DWT_DWT_LH_Energy,DWT_DWT_LH_Entropy,DWT_DWT_LH_Contrast,DWT_DWT_LH_Homogeneity,DWT_DWT_HL_Mean,DWT_DWT_HL_Std_Dev,DWT_DWT_HL_Variance,DWT_DWT_HL_Energy,DWT_DWT_HL_Entropy,DWT_DWT_HL_Contrast,DWT_DWT_HL_Homogeneity,DWT_DWT_HH_Mean,DWT_DWT_HH_Std_Dev,DWT_DWT_HH_Variance,DWT_DWT_HH_Energy,DWT_DWT_HH_Entropy,DWT_DWT_HH_Contrast,DWT_DWT_HH_Homogeneity,SWT_SWT_LL_Mean,SWT_SWT_LL_Std_Dev,SWT_SWT_LL_Variance,SWT_SWT_LL_Energy,SWT_SWT_LL_Entropy,SWT_SWT_LL_Contrast,SWT_SWT_LL_Homogeneity,SWT_SWT_LH_Mean,SWT_SWT_LH_Std_Dev,SWT_SWT_LH_Variance,SWT_SWT_LH_Energy,SWT_SWT_LH_Entropy,SWT_SWT_LH_Contrast,SWT_SWT_LH_Homogeneity,SWT_SWT_HL_Mean,SWT_SWT_HL_Std_Dev,SWT_SWT_HL_Variance,SWT_SWT_HL_Energy,SWT_SWT_HL_Entropy,SWT_SWT_HL_Contrast,SWT_SWT_HL_Homogeneity,SWT_SWT_HH_Mean,SWT_SWT_HH_Std_Dev,SWT_SWT_HH_Variance,SWT_SWT_HH_Energy,SWT_SWT_HH_Entropy,SWT_SWT_HH_Contrast,SWT_SWT_HH_Homogeneity
corduroy,42-scale_2_im_8_grey.png,157.9570109,0.109608571,0.114322329,0.53762603,6.039594029,104.5913696,22.967593,527.5103283,0.820324468,0.171900381,0.029549741,2877.366163,9.035518444,0.171900381,0.971298384,6.65E-05,0.018720398,0.000350453,1.435474817,8.043194558,0.018720398,0.999649669,0.000410252,0.048787207,0.002380192,9.749953864,8.390360779,0.048787207,0.99762546,1.48E-05,0.013005172,0.000169135,0.692775855,7.809024105,0.013005172,0.999830894,0.820324468,0.171688049,0.029476786,11508.26936,9.178445874,0.171688049,0.971367216,5.42E-20,0.02015142,0.00040608,6.653210304,8.193793332,0.02015142,0.999594085,8.47E-21,0.048919523,0.00239312,39.20887351,8.562265632,0.048919523,0.997612594,1.29E-20,0.013179825,0.000173708,2.846028451,7.926154203,0.013179825,0.999826322
corduroy,42-scale_2_im_9_grey.png,586.4811401,0.051943052,0.108079498,0.624785403,6.151018634,125.5390625,35.34825779,1249.499329,0.984620098,0.246540185,0.060782063,4219.940046,9.611971377,0.246540185,0.942700706,0.000814759,0.082152065,0.006748962,27.64646674,10.06629981,0.082152065,0.993296281,0.000331265,0.088041818,0.007751362,31.75002691,9.317683853,0.088041818,0.99230826,-3.16E-05,0.039743463,0.001579543,6.469811611,9.768746815,0.039743463,0.998422948,0.984620098,0.245921394,0.060477332,16874.76747,9.793523534,0.245921394,0.942971594,2.17E-19,0.083460128,0.006965593,114.1242753,10.43981509,0.083460128,0.993082591,9.99E-20,0.088228619,0.007784289,127.5377932,9.556686549,0.088228619,0.992275838,-8.11E-20,0.040441188,0.00163549,26.79586313,10.08890034,0.040441188,0.998367181
corduroy,42-scale_3_im_1_grey.png,132.9583435,0.10778246,0.113098645,0.415435907,6.060078071,113.5101318,14.64317263,214.4225048,0.890275544,0.100947218,0.010190341,3288.190504,8.553370873,0.100947218,0.989912455,-0.000199142,0.02841816,0.000807592,3.308058439,8.453589872,0.02841816,0.99919306,0.000379136,0.041703335,0.001739168,7.124221453,8.255185783,0.041703335,0.998263851,4.69E-05,0.021280781,0.000452872,1.854971165,8.292625897,0.021280781,0.999547333,0.890275544,0.100983001,0.010197566,13152.8804,8.673713813,0.100983001,0.989905374,4.74E-20,0.028930135,0.000836953,13.7126336,8.616184821,0.028930135,0.999163747,-3.39E-21,0.041204272,0.001697792,27.81662438,8.332116446,0.041204272,0.998305086,-5.46E-20,0.021397354,0.000457847,7.501361015,8.421307769,0.021397354,0.999542363
corduroy,42-scale_3_im_2_grey.png,336.6110331,0.076880019,0.111207401,0.420178051,6.095782308,105.1001587,24.75200562,612.6617822,0.82431497,0.176929889,0.031304185,2911.43416,9.146744107,0.176929889,0.969646021,8.57E-05,0.030106449,0.000906398,3.712637447,8.817891564,0.030106449,0.999094423,0.001256606,0.069483124,0.004827905,19.78156478,8.983287199,0.069483124,0.995195292,-3.30E-05,0.025449802,0.000647692,2.65295271,8.718213225,0.025449802,0.999352727,0.82431497,0.176761081,0.03124448,11644.75842,9.288058076,0.176761081,0.96970216,-8.13E-20,0.030915609,0.000955775,15.65941561,9.057644295,0.030915609,0.999045138,-9.49E-20,0.069317177,0.004804871,78.72300654,9.183007274,0.069317177,0.995218105,-3.23E-21,0.026127427,0.000682642,11.18441369,8.945693228,0.026127427,0.999317823
corduroy,42-scale_3_im_3_grey.png,897.212382,0.039115065,0.1076814,0.469397783,6.15776591,122.3153687,33.72549339,1137.408904,0.959336225,0.211857654,0.044883666,3953.498758,9.422588426,0.211857654,0.957044342,0.000370998,0.103551113,0.010722833,43.92128797,10.30778794,0.103551113,0.989390926,0.001424154,0.100266417,0.010053354,41.18684737,9.522345306,0.100266417,0.99004671,0.000342276,0.065615146,0.004305347,17.63518262,10.167545,0.065615146,0.995713109,0.959336225,0.21212368,0.044996456,15815.84298,9.641198977,0.21212368,0.956941045,-1.90E-19,0.103834751,0.010781655,176.6466436,10.72916728,0.103834751,0.989333349,-2.03E-20,0.100254077,0.01005088,164.6736178,9.759759544,0.100254077,0.990049135,-3.18E-21,0.064331115,0.004138492,67.80505959,10.52351976,0.064331115,0.995878564
corduroy,42-scale_3_im_4_grey.png,257.9883525,0.073925636,0.110174985,0.443613264,6.11284714,112.7827759,20.41552284,416.793573,0.884570791,0.143281616,0.020529621,3289.067955,8.963573152,0.143281616,0.979883365,-0.000778856,0.034443262,0.001186338,4.861726259,8.979856633,0.034443262,0.998815067,-0.001233628,0.056708373,0.00321584,13.17831219,8.66944146,0.056708373,0.996794469,-0.000308766,0.026550915,0.000704951,2.88787005,8.843613265,0.026550915,0.999295546,0.884570791,0.142908508,0.020422842,13154.52234,9.092686998,0.142908508,0.979985903,9.49E-20,0.034833562,0.001213377,19.87996924,9.158206998,0.034833562,0.998788093,4.24E-20,0.057288775,0.003282004,53.7723491,8.834389652,0.057288775,0.996728733,-1.23E-20,0.02684682,0.000720752,11.80879662,9.025614188,0.02684682,0.999279767
corduroy,42-scale_3_im_5_grey.png,686.2267965,0.053217735,0.108745159,0.405185032,6.138967082,106.8112793,33.39864353,1115.469389,0.837735524,0.237679665,0.056491623,3105.965798,9.426074189,0.237679665,0.946529038,-0.000345627,0.037048799,0.001372614,5.622714341,9.347600704,0.037048799,0.998629268,-0.001301126,0.098413904,0.009685296,39.6779085,9.542072388,0.098413904,0.990407609,4.02E-05,0.032657794,0.001066532,4.3685198,9.324379475,0.032657794,0.998934605,0.837735524,0.23811621,0.056699329,12427.26625,9.601541223,0.23811621,0.946342987,-1.36E-20,0.038865818,0.001510552,24.7488812,9.64974379,0.038865818,0.998491726,-7.28E-20,0.096660486,0.00934325,153.0798001,9.824852709,0.096660486,0.990743239,-8.05E-21,0.032630474,0.001064748,17.44482891,9.564697864,0.032630474,0.998936385
corduroy,42-scale_3_im_6_grey.png,957.2547709,0.042063489,0.107852862,0.45854622,6.154917603,116.6582031,33.32139042,1110.31506,0.914966299,0.207471002,0.043044217,3605.330104,9.436787432,0.207471002,0.958732127,-0.000876034,0.100305055,0.010061104,41.21342561,10.30204547,0.100305055,0.990039113,-0.002287263,0.104294717,0.010877388,44.57520953,9.530253158,0.104294717,0.989239656,-0.001365273,0.065652415,0.00431024,17.66237601,10.14865051,0.065652415,0.995708259,0.914966299,0.207133074,0.04290411,14419.02491,9.586464337,0.207133074,0.958860925,2.17E-19,0.101038912,0.010208862,167.2619915,10.72313557,0.101038912,0.989894306,-6.95E-20,0.104172141,0.010851835,177.7964629,9.776071895,0.104172141,0.989264663,1.13E-19,0.065848342,0.004336004,71.04109189,10.56050552,0.065848342,0.995682716
corduroy,42-scale_3_im_7_grey.png,202.8240458,0.095799513,0.111849426,0.456355813,6.082669752,116.0123901,19.78094837,391.2859183,0.909901099,0.139243391,0.019388722,3470.576567,8.896416035,0.139243391,0.980980051,-4.45E-05,0.03151123,0.000992958,4.06716263,8.785133278,0.03151123,0.999008027,-0.00029249,0.056851072,0.003232044,13.23880431,8.489632686,0.056851072,0.996778368,-0.000242705,0.021354282,0.000456005,1.868039216,8.514163072,0.021354282,0.999544202,0.909901099,0.139130158,0.019357201,13881.78983,9.024766642,0.139130158,0.981010385,9.49E-20,0.031909646,0.001018226,16.68260669,8.976953872,0.031909646,0.99898281,-3.39E-21,0.056965792,0.003245102,53.16774318,8.628795748,0.056965792,0.996765395,9.32E-21,0.021197826,0.000449348,7.362114571,8.685848526,0.021197826,0.999550854
corduroy,42-scale_3_im_8_grey.png,203.1037496,0.09876101,0.113610859,0.401568599,6.050583035,103.649353,21.28670505,453.1238118,0.812936102,0.154198351,0.023777132,2804.294606,8.962748323,0.154198351,0.97677509,0.000163239,0.021815245,0.000475905,1.949415609,8.340593793,0.021815245,0.999524321,-0.000569183,0.057291518,0.003282318,13.44570165,8.552129912,0.057291518,0.99672842,-0.00028866,0.018385678,0.000338033,1.384925029,8.234665821,0.018385678,0.999662081,0.812936102,0.153950319,0.023700701,11215.92618,9.087433611,0.153950319,0.976848017,-5.42E-20,0.02354325,0.000554285,9.081399462,8.535522733,0.02354325,0.999446022,3.73E-20,0.057218418,0.003273947,53.64035371,8.697374025,0.057218418,0.996736736,-3.30E-20,0.018571181,0.000344889,5.650657439,8.410844033,0.018571181,0.99965523
corduroy,42-scale_3_im_9_grey.png,960.0223287,0.041102494,0.107559301,0.514714046,6.16038314,122.8599243,37.28375601,1390.078462,0.96360725,0.243199686,0.059146087,4045.557835,9.57026814,0.243199686,0.944156819,0.001865522,0.101666144,0.010336005,42.35053057,10.32984902,0.101666144,0.989769735,0.000550992,0.110236239,0.012152028,49.77595156,9.615862611,0.110236239,0.98799387,-0.001032571,0.062220826,0.003871431,15.86174933,10.1534074,0.062220826,0.996143499,0.96360725,0.243331162,0.059210055,16183.27938,9.787916784,0.243331162,0.944099799,-5.42E-20,0.103573199,0.010727408,175.757847,10.78660153,0.103573199,0.989386448,-1.34E-19,0.108896182,0.011858379,194.287674,9.890629658,0.108896182,0.988280595,-8.39E-20,0.060947196,0.003714561,60.85936178,10.53093616,0.060947196,0.996299186
corduroy,42-scale_4_im_1_grey.png,119.6244202,0.107724382,0.113567346,0.422681171,6.051050757,109.7369385,13.04289845,170.1172,0.86068187,0.089414191,0.007994898,3066.954464,8.416178187,0.089414191,0.992068514,-0.000149357,0.025233946,0.000636752,2.608227605,8.25823057,0.025233946,0.999363653,0.000391582,0.038330826,0.001469252,6.018685121,8.074471224,0.038330826,0.998532903,1.91E-06,0.019069569,0.000363648,1.489504037,8.110817273,0.019069569,0.999636484,0.86068187,0.088843675,0.007893199,12266.15162,8.50315798,0.088843675,0.992168616,-2.71E-20,0.02618471,0.000685639,11.23351019,8.447829944,0.02618471,0.999314831,0,0.038919818,0.001514752,24.81770088,8.189261104,0.038919818,0.998487539,-1.91E-21,0.01926489,0.000371136,6.080692042,8.254165634,0.01926489,0.999629002
corduroy,42-scale_4_im_2_grey.png,249.7158712,0.084108467,0.11177517,0.412866145,6.084003852,105.2583618,18.946228,358.9595553,0.825555779,0.13230993,0.017505918,2863.30168,8.755256133,0.13230993,0.982795267,-0.000326,0.027241495,0.000742099,3.040073049,8.635243903,0.027241495,0.999258451,0.000297277,0.057175889,0.003269082,13.39052288,8.5758871,0.057175889,0.99674157,-0.000239832,0.023748156,0.000563975,2.310276817,8.524705234,0.023748156,0.999436343,0.825555779,0.131689964,0.017342247,11450.52514,8.904739882,0.131689964,0.98295338,-2.71E-20,0.028269555,0.000799168,13.09356401,8.809935353,0.028269555,0.99920147,2.88E-20,0.058277865,0.00339631,55.64513649,8.777108086,0.058277865,0.996615186,-8.68E-21,0.023315273,0.000543602,8.906374471,8.688413066,0.023315273,0.999456693
corduroy,42-scale_4_im_3_grey.png,884.8344218,0.039044331,0.107589516,0.440455698,6.15990214,124.4102783,32.22239283,1038.282599,0.975766889,0.194852735,0.037967588,4055.402945,9.328255922,0.194852735,0.96342122,0.001032093,0.108450807,0.011761578,48.1797847,10.33566299,0.108450807,0.988375149,0.001181449,0.097355203,0.009478036,38.82775087,9.458613306,0.097355203,0.990610954,0.000498813,0.068263,0.004659837,19.08771242,10.1511655,0.068263,0.995361776,0.975766889,0.194198236,0.037712955,16217.43986,9.509616834,0.194198236,0.963657624,1.63E-19,0.109352784,0.011958031,195.9203845,10.7663759,0.109352784,0.988183274,4.91E-20,0.098219537,0.009647077,158.0577163,9.702848817,0.098219537,0.990445099,1.17E-19,0.067466178,0.004551685,74.57480969,10.55331689,0.067466178,0.995468939
corduroy,42-scale_4_im_4_grey.png,209.9028727,0.078640219,0.11046649,0.421539461,6.106333725,114.4587402,17.0123033,289.4184636,0.89771561,0.116920301,0.013670357,3356.932803,8.722275565,0.116920301,0.986514002,-7.18E-05,0.028398281,0.000806462,3.303291042,8.621664542,0.028398281,0.999194187,-0.001134536,0.052643351,0.002771322,11.356609,8.603612508,0.052643351,0.997236337,-0.000285309,0.023537295,0.000554004,2.269534794,8.522677565,0.023537295,0.999446303,0.89771561,0.116782557,0.013638166,13427.20379,8.839665503,0.116782557,0.986545331,-4.74E-20,0.029000707,0.000841041,13.77961553,8.800887037,0.029000707,0.999159666,-3.39E-21,0.052632535,0.002770184,45.38668973,8.72027671,0.052632535,0.997237469,2.33E-21,0.023539951,0.000554129,9.078854287,8.673945115,0.023539951,0.999446178
corduroy,42-scale_4_im_5_grey.png,773.193807,0.052696297,0.108702673,0.404491586,6.139766428,105.8256226,31.50576275,992.6130862,0.830004883,0.220724474,0.048719293,3021.321826,9.347826448,0.220724474,0.95354401,-0.000520355,0.034030344,0.001158064,4.744540561,9.259273973,0.034030344,0.998843275,0.002138385,0.100818261,0.010164322,41.65179162,9.532114209,0.100818261,0.989937952,-0.000229301,0.031840569,0.001013822,4.152829681,9.211499402,0.031840569,0.998987205,0.830004883,0.218444806,0.047718133,12068.8843,9.515595694,0.218444806,0.95445518,-1.08E-19,0.037101279,0.001376505,22.55265667,9.575941492,0.037101279,0.998625387,4.24E-20,0.104624115,0.010946205,179.3426298,9.850256866,0.104624115,0.989172317,1.44E-20,0.031930451,0.001019554,16.70436755,9.497425722,0.031930451,0.998981485
corduroy,42-scale_4_im_6_grey.png,933.022583,0.039933776,0.10768214,0.41731943,6.15824691,117.1818848,31.84149969,1013.881103,0.919073606,0.192058365,0.036886416,3610.962776,9.323903505,0.192058365,0.964425789,0.000171377,0.103146327,0.010639165,43.57813918,10.31199547,0.103146327,0.989472835,-0.001301126,0.102352711,0.010476077,42.91694733,9.482513504,0.102352711,0.989632533,-0.000656786,0.066067267,0.004364884,17.88033064,10.19189433,0.066067267,0.995654086,0.919073606,0.191613502,0.036715734,14441.05466,9.491510128,0.191613502,0.964584569,0,0.103481822,0.010708487,175.4478585,10.72884138,0.103481822,0.989404969,-1.41E-19,0.102131425,0.010430828,170.8986851,9.726406455,0.102131425,0.989676851,1.05E-19,0.067183672,0.004513646,73.95157247,10.5833041,0.067183672,0.995506636
corduroy,42-scale_4_im_7_grey.png,246.0258179,0.089314764,0.111182063,0.47328398,6.094384112,110.2695923,19.40183092,376.4310431,0.864859547,0.135073552,0.018244864,3138.465386,8.890523695,0.135073552,0.982082046,-0.000283873,0.026640765,0.00070973,2.907385621,8.6150648,0.026640765,0.999290773,-0.00043706,0.061743118,0.003812213,15.61560554,8.503916055,0.061743118,0.996202265,-0.00012207,0.019722758,0.000388987,1.593352557,8.42933554,0.019722758,0.999611164,0.864859547,0.135472479,0.018352793,12555.62984,9.000141136,0.135472479,0.981977962,-4.74E-20,0.0277145,0.000768094,12.58444444,8.825895404,0.0277145,0.999232496,1.52E-20,0.060176525,0.003621214,59.32997309,8.612063567,0.060176525,0.996391852,-2.65E-20,0.020346517,0.000413981,6.782660515,8.60862923,0.020346517,0.999586191
corduroy,42-scale_4_im_8_grey.png,235.2808634,0.092915826,0.111853507,0.485466556,6.085261025,106.3218384,19.87191951,394.8931852,0.833896772,0.140466093,0.019730723,2929.109193,8.89934602,0.140466093,0.980651046,-9.14E-05,0.022891998,0.000524044,2.146516724,8.442964011,0.022891998,0.999476231,0.000156537,0.060779363,0.003694131,15.13126105,8.50287569,0.060779363,0.996319465,-0.000124943,0.018515662,0.00034283,1.404294502,8.30875841,0.018515662,0.999657288,0.833896772,0.140856389,0.019840522,11718.23572,9.028129662,0.140856389,0.980545466,1.36E-20,0.024337486,0.000592313,9.704459823,8.629700026,0.024337486,0.999408037,1.36E-20,0.059250411,0.003510611,57.51785467,8.62441309,0.059250411,0.99650167,-1.64E-20,0.018663584,0.000348329,5.707028066,8.478575784,0.018663584,0.999651792
corduroy,42-scale_4_im_9_grey.png,1171.918589,0.037830934,0.107405282,0.460478508,6.163071578,122.8218994,37.06762314,1374.008685,0.963309015,0.229820567,0.052817493,4017.282053,9.558873299,0.229820567,0.949832242,0.000181909,0.112605657,0.012680034,51.93755479,10.41364438,0.112605657,0.987478736,0.002139821,0.119044009,0.014171476,58.06512111,9.757840498,0.119044009,0.986026548,0.000584023,0.069626979,0.004847916,19.85846213,10.25381162,0.069626979,0.995175473,0.963309015,0.229483505,0.052662679,16066.59174,9.745356726,0.229483505,0.949971933,-2.71E-20,0.114357427,0.013077621,214.2637447,10.85852576,0.114357427,0.987091195,-1.98E-19,0.117711794,0.013856066,227.0177932,10.00518164,0.117711794,0.9863333,1.48E-19,0.070181947,0.004925506,80.69948481,10.68017912,0.070181947,0.995098636
corduroy,42-scale_5_im_1_grey.png,129.1159058,0.102360075,0.112522371,0.456585308,6.0691752,112.1218262,13.27967554,176.3497824,0.879386872,0.089999101,0.008099838,3200.700861,8.438586247,0.089999101,0.991965242,-0.000125421,0.024480398,0.00059929,2.454755863,8.19975789,0.024480398,0.999401069,-0.000855928,0.041945899,0.001759458,7.209742407,8.230583772,0.041945899,0.998243632,0.000133081,0.019717237,0.000388769,1.592472126,8.049761249,0.019717237,0.999611382,0.879386872,0.089870667,0.008076737,12802.42495,8.530609139,0.089870667,0.991987974,1.36E-20,0.025764301,0.000663799,10.87568627,8.421109219,0.025764301,0.999336641,0,0.041429743,0.001716424,28.12188389,8.317784965,0.041429743,0.998286517,-2.12E-20,0.019777825,0.000391162,6.408804306,8.23919766,0.019777825,0.999608991
corduroy,42-scale_5_im_2_grey.png,354.2911886,0.076250564,0.111053491,0.393423429,6.098534396,104.394043,21.2288211,450.6628454,0.818776808,0.14522755,0.021091041,2832.328712,8.882637148,0.14522755,0.979344603,-0.000487324,0.027455921,0.000753828,3.088650519,8.707653304,0.027455921,0.99924674,-0.001087623,0.072741294,0.005291296,21.67799308,8.953909168,0.072741294,0.994736555,4.88E-05,0.024183634,0.000584848,2.395547866,8.582050457,0.024183634,0.999415494,0.818776808,0.145297768,0.021111441,11329.64908,9.027443371,0.145297768,0.979325037,0,0.029579925,0.000874972,14.33554018,8.878135516,0.029579925,0.999125793,-3.56E-20,0.071566637,0.005121784,83.91530181,9.151740694,0.071566637,0.994904315,-1.91E-21,0.024783844,0.000614239,10.06369089,8.797524005,0.024783844,0.999386138
corduroy,42-scale_5_im_3_grey.png,965.7523397,0.04096102,0.107821904,0.413337743,6.155558472,129.2781982,31.94973428,1020.785521,1.013946653,0.184512414,0.034044831,4350.495317,9.300620822,0.184512414,0.967076059,0.000102443,0.115102975,0.013248695,54.26669742,10.35568823,0.115102975,0.986924538,-0.000294884,0.100323231,0.010064751,41.22557478,9.496314566,0.100323231,0.990035539,0.000656786,0.073719834,0.005434614,22.26194541,10.18279185,0.073719834,0.994594761,1.013946653,0.183884902,0.033813657,17398.19372,9.446080114,0.183884902,0.967292309,1.63E-19,0.11737498,0.013776886,225.7204998,10.80075136,0.11737498,0.986410337,-6.95E-20,0.098489924,0.009700265,158.9291426,9.696075756,0.098489924,0.990392926,-9.11E-20,0.074179586,0.005502611,90.15477893,10.60584016,0.074179586,0.994527502
corduroy,42-scale_5_im_4_grey.png,253.1514994,0.070250477,0.110026609,0.43437743,6.115375709,112.5307007,17.33930221,300.6514012,0.882593731,0.116596824,0.013594819,3246.352438,8.742158676,0.116596824,0.986587521,0.00039972,0.027883585,0.000777494,3.18527105,8.690539659,0.027883585,0.99922311,0.000551949,0.059902693,0.003588333,14.69905805,8.758621028,0.059902693,0.996424498,0.000170898,0.023094839,0.000533372,2.184809689,8.540894102,0.023094839,0.999466913,0.882593731,0.116912631,0.013668563,12986.61797,8.843157106,0.116912631,0.986515747,-2.71E-20,0.028807501,0.000829872,13.59662438,8.862490297,0.028807501,0.999170816,3.39E-20,0.058752786,0.00345189,56.55576317,8.859167808,0.058752786,0.996559985,1.99E-20,0.0233278,0.000544186,8.915947712,8.726597115,0.0233278,0.99945611
corduroy,42-scale_5_im_5_grey.png,987.5196737,0.048843295,0.108822155,0.366419646,6.137309067,105.4676514,31.84675608,1014.215873,0.827197266,0.211269217,0.044634682,2985.533433,9.330061145,0.211269217,0.957272449,-0.000264246,0.033558014,0.00112614,4.612956555,9.304442519,0.033558014,0.998875126,-0.001117302,0.124826434,0.015581639,63.82750481,9.76145742,0.124826434,0.984657424,0.000132123,0.032334069,0.001045492,4.282406767,9.273095991,0.032334069,0.9989556,0.827197266,0.213072334,0.045399819,11954.66974,9.508208836,0.213072334,0.956571812,8.13E-20,0.036922583,0.001363277,22.33593233,9.604927714,0.036922583,0.998638579,9.66E-20,0.120534141,0.014528479,238.0346021,10.00636123,0.120534141,0.985679575,-4.53E-20,0.033131751,0.001097713,17.98492887,9.568847895,0.033131751,0.998903491
corduroy,42-scale_5_im_6_grey.png,1045.297373,0.036642503,0.107454679,0.387094414,6.16223454,122.8556519,32.31776736,1044.438087,0.96357374,0.18962905,0.035959176,3950.319735,9.313104251,0.18962905,0.965289002,0.001482556,0.109318523,0.011950539,48.95841215,10.35599033,0.109318523,0.988190589,-0.000641946,0.106230015,0.011284816,46.2242945,9.598803301,0.106230015,0.98884111,-0.000985658,0.071065383,0.005050289,20.68996155,10.2357333,0.071065383,0.994975089,0.96357374,0.189149779,0.035777639,15798.30463,9.482029646,0.189149779,0.965458186,-2.71E-19,0.109491469,0.011988382,196.4176471,10.77178269,0.109491469,0.988153637,-3.39E-21,0.106910603,0.011429877,187.267105,9.817954121,0.106910603,0.988699289,-7.24E-20,0.07108097,0.005052504,82.78023068,10.61682266,0.07108097,0.994972895
corduroy,42-scale_5_im_7_grey.png,346.7587687,0.071007687,0.109687202,0.446017922,6.121785792,112.9520264,20.4687564,418.9699886,0.885898246,0.140282203,0.019679097,3295.210696,8.910049712,0.140282203,0.980700696,-0.000432751,0.0278412,0.000775132,3.175709343,8.713011593,0.0278412,0.999225468,-0.000194355,0.069704743,0.004858751,19.90159938,8.71145357,0.069704743,0.995164742,0.000143612,0.021438988,0.00045963,1.882729719,8.573888391,0.021438988,0.999540581,0.885898246,0.139253838,0.019391631,13176.13296,9.017950474,0.139253838,0.980977251,-6.78E-20,0.028969797,0.000839249,13.75025759,8.92794899,0.028969797,0.999161455,-2.37E-20,0.071130367,0.005059529,82.89532488,8.879619006,0.071130367,0.994965941,-4.20E-20,0.021964658,0.000482446,7.904398308,8.741195146,0.021964658,0.999517786
